Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
2018-01-01 20:20:00,3209.69897460937,11.4447603225708,3407.86787605817,195.632003784179
2018-01-01 20:30:00,3134.51806640625,11.2719001770019,3360.22577475203,196.661102294921
2018-01-01 20:40:00,2977.82495117187,11.0590095520019,3292.88092490873,196.515899658203
2018-01-01 20:50:00,3431.77294921875,12.1037797927856,3537.17370631569,198.257003784179
2018-01-01 21:00:00,3604.2099609375,12.9281396865844,3597.46946747004,201.582595825195
2018-01-01 21:10:00,3601.32788085937,13.3194198608398,3600.0,201.942199707031
2018-01-01 21:20:00,3604.42602539062,13.1215200424194,3600.0,203.50779724121
2018-01-01 21:30:00,3604.39111328125,13.2354497909545,3600.0,202.692993164062
2018-01-01 21:40:00,3604.337890625,13.2358999252319,3600.0,202.936294555664
2018-01-01 21:50:00,3554.68798828125,13.0295600891113,3600.0,201.25390625
2018-01-01 22:00:00,3479.40795898437,12.963939666748,3597.79463518254,201.340896606445
2018-01-01 22:10:00,3472.3330078125,12.9029502868652,3597.13105990188,200.979507446289
2018-01-01 22:20:00,3491.51098632812,12.7663402557373,3593.70494203457,200.996002197265
2018-01-01 22:30:00,3536.98901367187,12.8983497619628,3597.0594486071,200.514205932617
2018-01-01 22:40:00,3528.65893554687,12.7421102523803,3592.81431300069,202.895294189453
2018-01-01 22:50:00,3581.5400390625,12.318260192871,3562.99009479352,202.841094970703
2018-01-01 23:00:00,3570.0791015625,12.418809890747,3572.55614292551,202.411804199218
2018-01-01 23:10:00,3597.60400390625,12.5429897308349,3582.20464281071,201.625305175781
2018-01-01 23:20:00,3441.02587890625,12.6759996414184,3589.94563404896,199.32209777832
2018-01-01 23:30:00,3373.96997070312,13.0030498504638,3600.0,197.130706787109
2018-01-01 23:40:00,3369.81298828125,13.2976703643798,3600.0,196.493606567382
2018-01-01 23:50:00,3375.90307617187,12.8440599441528,3595.98479162144,195.315002441406
2018-01-02 00:00:00,3377.64990234375,12.7053899765014,3591.30046108295,196.042205810546
2018-01-02 00:10:00,3374.42309570312,12.1833600997924,3547.62765509484,197.743896484375
2018-01-02 00:20:00,3401.0810546875,12.2051401138305,3550.30722235787,196.808807373046
2018-01-02 00:30:00,3469.412109375,12.6018800735473,3585.95918141078,193.815704345703
2018-01-02 00:40:00,3511.80908203125,12.8445501327514,3595.9963935586,194.346603393554
2018-01-02 00:50:00,3536.75903320312,12.4970598220825,3578.91155469034,196.009201049804
2018-01-02 01:00:00,3467.80810546875,12.0960702896118,3536.10513948266,197.952697753906
2018-01-02 01:10:00,3460.67700195312,12.1961202621459,3549.20691711024,201.330307006835
2018-01-02 01:20:00,3589.44311523437,12.5503501892089,3582.70255395235,201.188201904296
2018-01-02 01:30:00,3527.71899414062,12.6156702041625,3586.76296687567,202.623596191406
2018-01-02 01:40:00,3561.26708984375,13.102780342102,3600.0,201.7666015625
2018-01-02 01:50:00,3604.06811523437,13.6877498626708,3600.0,199.019500732421
2018-01-02 02:00:00,3604.17602539062,14.1024198532104,3600.0,196.25520324707
2018-01-02 02:10:00,3593.20092773437,14.3933095932006,3600.0,195.879898071289
2018-01-02 02:20:00,3493.82104492187,14.0795497894287,3600.0,197.640304565429
2018-01-02 02:30:00,3470.70190429687,14.0544004440307,3600.0,197.244796752929
2018-01-02 02:40:00,3436.61010742187,13.5124702453613,3600.0,195.995407104492
2018-01-02 02:50:00,3401.455078125,13.7100496292114,3600.0,192.419799804687
2018-01-02 03:00:00,3395.23291015625,13.7423295974731,3600.0,191.013702392578
2018-01-02 03:10:00,3417.50390625,13.1418600082397,3600.0,192.204696655273
2018-01-02 03:20:00,3465.10888671875,12.8677101135253,3596.50506006828,192.771697998046
2018-01-02 03:30:00,3467.41796875,12.8472700119018,3596.06013842223,192.470504760742
2018-01-02 03:40:00,3522.40698242187,12.7321100234985,3592.42166638681,192.567901611328
2018-01-02 03:50:00,3510.10791015625,12.5162000656127,3580.32294087044,194.999206542968
2018-01-02 04:00:00,3513.84497070312,12.5986604690551,3585.76741417889,196.042297363281
2018-01-02 04:10:00,3564.00805664062,13.2303199768066,3600.0,196.408798217773
2018-01-02 04:20:00,3475.27807617187,13.0946702957153,3600.0,198.524993896484
2018-01-02 04:30:00,3561.99096679687,12.9168796539306,3597.32940721254,198.010101318359
2018-01-02 04:40:00,3521.55493164062,12.6335496902465,3587.76274105689,197.663497924804
2018-01-02 04:50:00,3493.60791015625,12.8256702423095,3595.52445712704,201.104095458984
2018-01-02 05:00:00,3555.30493164062,12.5416202545166,3582.11109582746,200.363403320312
2018-01-02 05:10:00,3377.1279296875,12.1049699783325,3537.33778647827,196.982696533203
2018-01-02 05:20:00,3479.626953125,12.3625001907348,3567.3947065774,199.798995971679
2018-01-02 05:30:00,3539.11206054687,12.6039104461669,3586.07931541404,201.270294189453
2018-01-02 05:40:00,3430.43603515625,12.2122201919555,3551.16161586499,198.984603881835
2018-01-02 05:50:00,3301.91796875,11.9876203536987,3520.01183131278,202.571197509765
2018-01-02 06:00:00,3235.5439453125,11.6793298721313,3463.03160296846,200.703506469726
2018-01-02 06:10:00,3519.02294921875,12.4697198867797,3576.79825403164,197.873397827148
2018-01-02 06:20:00,3469.537109375,12.4948997497558,3578.74875641323,201.101104736328
2018-01-02 06:30:00,3296.18603515625,11.7898302078247,3485.41764275903,200.35659790039
2018-01-02 06:40:00,3045.51000976562,10.9035501480102,3237.31495707518,199.462905883789
2018-01-02 06:50:00,3444.74194335937,12.1880798339843,3548.2148951824,202.746002197265
2018-01-02 07:00:00,3417.74609375,11.9781303405761,3518.50824711723,199.402206420898
2018-01-02 07:10:00,2807.61303710937,10.6744699478149,3144.97729527041,197.229705810546
2018-01-02 07:20:00,2493.39306640625,9.69664669036865,2588.59195963497,200.319198608398
2018-01-02 07:30:00,3215.19604492187,11.4175901412963,3400.7825082287,200.488204956054
2018-01-02 07:40:00,3589.59008789062,12.6892700195312,3590.57317508054,199.528106689453
2018-01-02 07:50:00,3599.14990234375,13.0586004257202,3600.0,200.607803344726
2018-01-02 08:00:00,3375.17700195312,11.5208196640014,3426.92247226978,195.854705810546
2018-01-02 08:10:00,3346.98095703125,11.5123100280761,3424.84718980505,197.746704101562
2018-01-02 08:20:00,3567.96704101562,12.4162998199462,3572.33660315256,199.163803100585
2018-01-02 08:30:00,3519.26489257812,12.1601495742797,3544.6866079077,198.396896362304
2018-01-02 08:40:00,3485.19189453125,11.6710796356201,3461.26966600913,194.656997680664
2018-01-02 08:50:00,3145.56298828125,11.1458597183227,3321.54569566872,195.83250427246
2018-01-02 09:00:00,2978.31005859375,10.7728996276855,3186.225079135,193.17039489746
2018-01-02 09:10:00,3179.00805664062,10.929759979248,3247.07461994401,195.099700927734
2018-01-02 09:20:00,3461.5810546875,12.1400604248046,3542.06950150575,198.294799804687
2018-01-02 09:30:00,3082.54907226562,11.1955604553222,3337.20522482988,200.757003784179
2018-01-02 09:40:00,3493.65795898437,12.9486904144287,3597.67844568445,204.080596923828
2018-01-02 09:50:00,3601.0458984375,14.8794298171997,3600.0,197.594299316406
2018-01-02 10:00:00,3597.56494140625,15.124059677124,3600.0,196.345596313476
2018-01-02 10:10:00,3602.17211914062,16.2936706542968,3600.0,196.836700439453
2018-01-02 10:20:00,3601.99291992187,16.1239795684814,3600.0,192.230606079101
2018-01-02 10:30:00,3600.791015625,15.2746000289916,3600.0,190.949295043945
2018-01-02 10:40:00,3590.75,13.56672000885,3600.0,192.945602416992
2018-01-02 10:50:00,3601.84594726562,15.3677997589111,3600.0,194.752807617187
2018-01-02 11:00:00,3601.8701171875,15.8617496490478,3600.0,195.040298461914
2018-01-02 11:10:00,3591.65502929687,14.9205102920532,3600.0,197.989593505859
2018-01-02 11:20:00,3579.02490234375,13.6085300445556,3600.0,201.494506835937
2018-01-02 11:30:00,3598.13110351562,14.4638595581054,3600.0,200.488403320312
2018-01-02 11:40:00,3525.3330078125,12.6882896423339,3590.52770532539,202.225997924804
2018-01-02 11:50:00,3560.69995117187,13.556900024414,3600.0,202.153594970703
2018-01-02 12:00:00,3537.67602539062,13.3228101730346,3600.0,203.289398193359
2018-01-02 12:10:00,3491.291015625,12.6070098876953,3586.26151221851,201.093704223632
2018-01-02 12:20:00,3530.76611328125,12.3147602081298,3562.62840432461,197.54409790039
2018-01-02 12:30:00,2915.83911132812,10.3801898956298,3006.71766997446,200.919799804687
2018-01-02 12:40:00,2178.65893554687,9.11702919006347,2219.69198514598,201.024505615234
2018-01-02 12:50:00,2244.412109375,9.25319099426269,2308.32252649044,198.975997924804
2018-01-02 13:00:00,1278.89501953125,9.0723066329956,2190.70476314143,198.236404418945
2018-01-02 13:10:00,2832.93408203125,10.344630241394,2988.42459866748,196.647201538085
2018-01-02 13:20:00,3205.97290039062,11.1033096313476,3307.71074030315,200.146499633789
2018-01-02 13:30:00,3149.28491210937,11.069109916687,3296.30064173281,198.89680480957
2018-01-02 13:40:00,3273.65600585937,11.325810432434,3375.74290100659,201.144607543945
2018-01-02 13:50:00,3114.09912109375,11.0151395797729,3277.76115213776,204.927200317382
2018-01-02 14:00:00,3111.06005859375,10.907259941101,3238.7061584522,204.81379699707
2018-01-02 14:10:00,3361.01196289062,11.7694101333618,3481.44923036851,209.778594970703
2018-01-02 14:20:00,3421.419921875,11.8748302459716,3501.13034592277,209.600601196289
2018-01-02 14:30:00,3520.14892578125,12.1692600250244,3545.851554985,208.318099975585
2018-01-02 14:40:00,3589.42700195312,12.8206195831298,3595.38946602459,211.18179321289
2018-01-02 14:50:00,3495.11596679687,12.5716199874877,3584.0953070974,209.464706420898
2018-01-02 15:00:00,3298.76196289062,11.399299621582,3395.92916518786,205.625
2018-01-02 15:10:00,2894.44091796875,10.5454301834106,3087.17433373743,200.610702514648
2018-01-02 15:20:00,3486.62890625,12.3093299865722,3562.06338880745,202.056198120117
2018-01-02 15:30:00,3455.2470703125,12.1683197021484,3545.73194798009,203.720703125
2018-01-02 15:40:00,3556.78588867187,12.2870798110961,3559.69920327527,204.608596801757
2018-01-02 15:50:00,3375.58203125,12.0131902694702,3523.98620914655,201.741500854492
2018-01-02 16:00:00,3493.97900390625,12.2135295867919,3551.31873448443,201.715606689453
2018-01-02 16:10:00,3549.14794921875,12.9377403259277,3597.57459015449,199.968505859375
2018-01-02 16:20:00,3483.31591796875,13.6694202423095,3600.0,203.870697021484
2018-01-02 16:30:00,3589.85888671875,13.6978597640991,3600.0,204.802307128906
2018-01-02 16:40:00,3584.23510742187,12.7583599090576,3593.42108884215,202.650802612304
2018-01-02 16:50:00,3599.00805664062,12.7651796340942,3593.66423795296,201.257095336914
2018-01-02 17:00:00,3602.63793945312,13.0772199630737,3600.0,203.440704345703
2018-01-02 17:10:00,3550.56396484375,12.593409538269,3585.45131707174,205.153503417968
2018-01-02 17:20:00,3552.78295898437,12.5136699676513,3580.13958133505,205.008193969726
2018-01-02 17:30:00,3585.01098632812,12.534399986267,3581.61318305151,204.120300292968
2018-01-02 17:40:00,3421.17602539062,11.9644298553466,3516.31020021473,201.998901367187
2018-01-02 17:50:00,3406.0400390625,11.9457702636718,3513.26434859883,194.378692626953
2018-01-02 18:00:00,3515.61010742187,12.2070798873901,3550.54211738128,189.523803710937
2018-01-02 18:10:00,3515.96508789062,12.2751502990722,3558.39906800035,190.579498291015
2018-01-02 18:20:00,3475.4189453125,12.7226400375366,3592.03630693273,187.612503051757
2018-01-02 18:30:00,3471.15698242187,12.2653703689575,3557.31619028323,189.437194824218
2018-01-02 18:40:00,3281.7548828125,11.7036895751953,3468.15991321422,192.261901855468
2018-01-02 18:50:00,2955.11499023437,10.9635295867919,3259.41290546653,190.457199096679
2018-01-02 19:00:00,3061.73510742187,11.2979698181152,3367.8051386683,192.858200073242
2018-01-02 19:10:00,2679.11010742187,10.6659498214721,3141.29261131238,194.084396362304
2018-01-02 19:20:00,2721.0810546875,10.8332901000976,3210.35060075426,195.201797485351
2018-01-02 19:30:00,2649.13696289062,10.5783700942993,3102.33999824069,195.343200683593
2018-01-02 19:40:00,2707.74291992187,10.3885402679443,3010.96227906629,201.797698974609
2018-01-02 19:50:00,2508.83203125,10.0804195404052,2841.09942231867,204.207397460937
2018-01-02 20:00:00,2316.64794921875,9.83873844146728,2687.68808162899,199.747406005859
2018-01-02 20:10:00,3081.54296875,11.4399995803833,3406.63706435351,200.240295410156
2018-01-02 20:20:00,3397.63891601562,11.9440298080444,3512.97717205074,201.166397094726
2018-01-02 20:30:00,3391.71606445312,11.8592901229858,3498.35399407939,201.71060180664
2018-01-02 20:40:00,3587.51098632812,12.8114795684814,3595.1357821697,201.348495483398
2018-01-02 20:50:00,3603.11206054687,12.9135398864746,3597.28438052126,201.676895141601
2018-01-02 21:00:00,3591.09301757812,12.7283201217651,3592.26902604332,202.413299560546
2018-01-02 21:10:00,3221.044921875,11.6635799407958,3459.65697188092,202.661895751953
2018-01-02 21:20:00,2887.73388671875,11.095230102539,3305.03861196709,204.061203002929
2018-01-02 21:30:00,2364.53491210937,10.1609497070312,2888.1834694536,203.337905883789
2018-01-02 21:40:00,1935.84704589843,9.20241546630859,2275.21144803516,197.801300048828
2018-01-02 21:50:00,1549.48095703125,8.53928470611572,1852.27385123011,195.506103515625
2018-01-02 22:00:00,1625.75598144531,8.80914115905761,2021.75423914516,187.484603881835
2018-01-02 22:10:00,1994.22204589843,9.60846042633056,2523.60897951622,188.023895263671
2018-01-02 22:20:00,2362.0,9.84492397308349,2691.84853250982,190.660400390625
2018-01-02 22:30:00,2097.77197265625,9.33867073059082,2364.19874342852,196.733596801757
2018-01-02 22:40:00,1564.59094238281,8.42491626739501,1781.89987727917,197.015899658203
2018-01-02 22:50:00,1107.47497558593,7.65623378753662,1339.71394884899,188.690399169921
2018-01-02 23:00:00,1303.11694335937,8.14458179473876,1613.84771310931,181.659606933593
2018-01-02 23:10:00,1561.18200683593,8.54713726043701,1857.14017452757,173.536697387695
2018-01-02 23:20:00,1544.9990234375,8.38180446624755,1755.62759790948,171.383407592773
2018-01-02 23:30:00,1456.73803710937,7.85044908523559,1445.55353367836,179.819793701171
2018-01-02 23:40:00,1795.64404296875,8.65655136108398,1925.37408203171,188.238296508789
2018-01-02 23:50:00,2773.291015625,10.9231195449829,3244.61717448122,179.039093017578
2018-01-03 00:00:00,2782.56811523437,10.405119895935,3019.33269562616,176.925598144531
2018-01-03 00:10:00,2446.42407226562,9.49813079833984,2468.76137810731,174.677001953125
2018-01-03 00:20:00,3412.39208984375,11.9302501678466,3510.68492806304,180.672500610351
2018-01-03 00:30:00,3255.337890625,11.0762901306152,3298.71779163661,183.875503540039
2018-01-03 00:40:00,2796.876953125,10.4578800201416,3045.46680084979,192.191101074218
2018-01-03 00:50:00,2467.9541015625,9.79114913940429,2655.25524050058,197.104598999023
2018-01-03 01:00:00,1278.88696289062,7.62648677825927,1323.91105222754,202.940505981445
2018-01-03 01:10:00,1042.53796386718,7.28763580322265,1150.913827836,207.387100219726
2018-01-03 01:20:00,609.076171875,6.22820901870727,703.72052690461,216.998901367187
2018-01-03 01:30:00,175.440704345703,4.47162199020385,216.017072278726,222.509094238281
2018-01-03 01:40:00,112.110900878906,4.12782907485961,147.104139625711,215.451400756835
2018-01-03 01:50:00,271.917114257812,5.03284406661987,344.109478420821,202.510299682617
2018-01-03 02:00:00,737.448791503906,6.26704502105712,717.843498117624,211.200302124023
2018-01-03 02:10:00,1375.57995605468,7.76333713531494,1397.52318976882,193.610702514648
2018-01-03 02:20:00,1520.89001464843,8.21955204010009,1658.11911213164,172.135498046875
2018-01-03 02:30:00,1349.11206054687,7.9748888015747,1515.64947499497,168.356903076171
2018-01-03 02:40:00,889.129821777343,6.79436492919921,926.044480629263,171.129501342773
2018-01-03 02:50:00,412.115509033203,5.53610801696777,479.44724074806,162.703796386718
2018-01-03 03:00:00,444.603607177734,5.49171495437622,466.619713732775,150.281692504882
2018-01-03 03:10:00,655.730712890625,6.07675409317016,650.187022962429,149.640899658203
2018-01-03 03:20:00,882.5654296875,6.69093894958496,882.728232489512,152.222503662109
2018-01-03 03:30:00,998.384582519531,6.84801197052001,949.011611320787,157.164306640625
2018-01-03 03:40:00,1193.39599609375,7.75938415527343,1395.36478692565,152.69970703125
2018-01-03 03:50:00,1122.71203613281,7.41762685775756,1215.65950886484,152.07600402832
2018-01-03 04:00:00,1214.1259765625,7.4722261428833,1243.60005403349,154.783798217773
2018-01-03 04:10:00,1086.30700683593,7.0807728767395,1052.76802727855,160.218307495117
2018-01-03 04:20:00,1060.60302734375,7.05372190475463,1040.356846593,165.815399169921
2018-01-03 04:30:00,1451.71398925781,7.76631498336791,1399.15038161011,170.844497680664
2018-01-03 04:40:00,1361.4599609375,7.8332462310791,1435.99887801734,173.024093627929
2018-01-03 04:50:00,1490.56994628906,7.95930099487304,1506.77685258253,173.97639465332
2018-01-03 05:00:00,1153.13903808593,7.28374290466308,1149.01242363998,176.793197631835
2018-01-03 05:10:00,953.976013183593,7.00125217437744,1016.55258240585,178.093002319335
2018-01-03 05:20:00,799.085693359375,6.75813579559326,910.72825461627,174.033004760742
2018-01-03 05:30:00,616.254821777343,6.17999219894409,686.411402678963,167.996002197265
2018-01-03 05:40:00,646.924499511718,6.30171918869018,730.590170586589,168.81199645996
